timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1699722939572,89,Categories-0,308,Permanent Redirect,Thread Group 1-11,text,true,,349,125,30,30,http://evaly.com.bd/categories/,89,0,0
1699722939662,11538,Categories-1,200,OK,Thread Group 1-11,text,true,,660010,124,30,30,https://evaly.com.bd/categories,106,0,0
1699722950628,641,Product view,200,OK,Thread Group 1-4,text,true,,80777,413,30,30,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,92,0,0
1699722950628,92,Product view-0,308,Permanent Redirect,Thread Group 1-4,text,true,,431,207,30,30,http://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226/,92,0,0
1699722950720,549,Product view-1,200,OK,Thread Group 1-4,text,true,,80346,206,30,30,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,105,0,0
1699722950012,1334,Wiew items in my cart,200,OK,Thread Group 1-24,text,true,,83023,399,30,30,https://evaly.com.bd/auth/login?prev=/orders/create,73,0,0
1699722950012,73,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-24,text,true,,352,128,30,30,http://evaly.com.bd/orders/create/,73,0,0
1699722950086,472,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-24,text,true,,41085,127,30,30,https://evaly.com.bd/orders/create,107,0,0
1699722950558,788,Wiew items in my cart-2,200,OK,Thread Group 1-24,text,true,,41586,144,30,30,https://evaly.com.bd/auth/login?prev=/orders/create,89,0,0
1699722950687,685,Wiew items in my cart,200,OK,Thread Group 1-6,text,true,,83023,399,30,30,https://evaly.com.bd/auth/login?prev=/orders/create,75,0,0
1699722950687,75,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-6,text,true,,352,128,30,30,http://evaly.com.bd/orders/create/,75,0,0
1699722950762,326,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-6,text,true,,41085,127,30,30,https://evaly.com.bd/orders/create,108,0,0
1699722951088,284,Wiew items in my cart-2,200,OK,Thread Group 1-6,text,true,,41586,144,30,30,https://evaly.com.bd/auth/login?prev=/orders/create,138,0,0
1699722950296,1116,Product view,200,OK,Thread Group 1-18,text,true,,80777,413,30,30,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,89,0,0
1699722950296,89,Product view-0,308,Permanent Redirect,Thread Group 1-18,text,true,,431,207,30,30,http://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226/,89,0,0
1699722950385,1027,Product view-1,200,OK,Thread Group 1-18,text,true,,80346,206,30,30,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,106,0,0
1699722950683,791,Wiew items in my cart,200,OK,Thread Group 1-10,text,true,,83016,399,30,30,https://evaly.com.bd/auth/login?prev=/orders/create,80,0,0
1699722950683,80,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-10,text,true,,352,128,30,30,http://evaly.com.bd/orders/create/,80,0,0
1699722950764,410,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-10,text,true,,41078,127,30,30,https://evaly.com.bd/orders/create,110,0,0
1699722951174,300,Wiew items in my cart-2,200,OK,Thread Group 1-10,text,true,,41586,144,30,30,https://evaly.com.bd/auth/login?prev=/orders/create,83,0,0
1699722950991,523,Product view,200,OK,Thread Group 1-7,text,true,,80777,413,30,30,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,93,0,0
1699722950991,93,Product view-0,308,Permanent Redirect,Thread Group 1-7,text,true,,431,207,30,30,http://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226/,93,0,0
1699722951084,430,Product view-1,200,OK,Thread Group 1-7,text,true,,80346,206,30,30,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,167,0,0
1699722950631,893,Product view,200,OK,Thread Group 1-14,text,true,,80778,413,30,30,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,88,0,0
1699722950631,88,Product view-0,308,Permanent Redirect,Thread Group 1-14,text,true,,431,207,30,30,http://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226/,88,0,0
1699722950720,804,Product view-1,200,OK,Thread Group 1-14,text,true,,80347,206,30,30,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,153,0,0
1699722950900,648,Product view,200,OK,Thread Group 1-9,text,true,,80777,413,30,30,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,84,0,0
1699722950900,84,Product view-0,308,Permanent Redirect,Thread Group 1-9,text,true,,431,207,30,30,http://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226/,84,0,0
1699722950985,563,Product view-1,200,OK,Thread Group 1-9,text,true,,80346,206,30,30,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,117,0,0
1699722938069,13489,Categories,200,OK,Thread Group 1-15,text,true,,660362,249,30,30,https://evaly.com.bd/categories,90,0,0
1699722938069,90,Categories-0,308,Permanent Redirect,Thread Group 1-15,text,true,,349,125,30,30,http://evaly.com.bd/categories/,90,0,0
1699722938159,13399,Categories-1,200,OK,Thread Group 1-15,text,true,,660013,124,30,30,https://evaly.com.bd/categories,163,0,0
1699722950111,1454,Wiew items in my cart,200,OK,Thread Group 1-16,text,true,,83028,399,30,30,https://evaly.com.bd/auth/login?prev=/orders/create,390,0,0
1699722950111,391,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-16,text,true,,352,128,30,30,http://evaly.com.bd/orders/create/,390,0,0
1699722950502,502,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-16,text,true,,41085,127,30,30,https://evaly.com.bd/orders/create,109,0,0
1699722951004,561,Wiew items in my cart-2,200,OK,Thread Group 1-16,text,true,,41591,144,30,30,https://evaly.com.bd/auth/login?prev=/orders/create,113,0,0
1699722940428,11231,Categories,200,OK,Thread Group 1-30,text,true,,660362,249,30,30,https://evaly.com.bd/categories,74,0,0
1699722940428,74,Categories-0,308,Permanent Redirect,Thread Group 1-30,text,true,,349,125,30,30,http://evaly.com.bd/categories/,74,0,0
1699722940502,11157,Categories-1,200,OK,Thread Group 1-30,text,true,,660013,124,30,30,https://evaly.com.bd/categories,87,0,0
1699722951372,330,product order status,200,OK,Thread Group 1-6,text,true,,40879,271,30,30,https://evaly.com.bd/orders?page=1&status=,77,0,0
1699722951372,77,product order status-0,308,Permanent Redirect,Thread Group 1-6,text,true,,360,136,30,30,http://evaly.com.bd/orders?page=1&status=/,77,0,0
1699722951450,252,product order status-1,200,OK,Thread Group 1-6,text,true,,40519,135,30,30,https://evaly.com.bd/orders?page=1&status=,105,0,0
1699722950733,1001,Wiew items in my cart,200,OK,Thread Group 1-19,text,true,,83027,399,30,30,https://evaly.com.bd/auth/login?prev=/orders/create,74,0,0
1699722950733,74,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-19,text,true,,352,128,30,30,http://evaly.com.bd/orders/create/,74,0,0
1699722950808,531,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-19,text,true,,41085,127,30,30,https://evaly.com.bd/orders/create,143,0,0
1699722951339,395,Wiew items in my cart-2,200,OK,Thread Group 1-19,text,true,,41590,144,30,30,https://evaly.com.bd/auth/login?prev=/orders/create,103,0,0
1699722951156,646,Product view,200,OK,Thread Group 1-28,text,true,,80777,413,30,30,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,80,0,0
1699722951156,80,Product view-0,308,Permanent Redirect,Thread Group 1-28,text,true,,431,207,30,30,http://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226/,80,0,0
1699722951236,566,Product view-1,200,OK,Thread Group 1-28,text,true,,80346,206,30,30,https://evaly.com.bd/products/nobin-android-borderless-fhd-tv-with-voice-control-32-inch-2gb-ram-16gb-rom-9406226,202,0,0
1699722951346,471,product order status,200,OK,Thread Group 1-24,text,true,,40879,271,30,30,https://evaly.com.bd/orders?page=1&status=,73,0,0
1699722951346,73,product order status-0,308,Permanent Redirect,Thread Group 1-24,text,true,,360,136,30,30,http://evaly.com.bd/orders?page=1&status=/,73,0,0
1699722951420,397,product order status-1,200,OK,Thread Group 1-24,text,true,,40519,135,30,30,https://evaly.com.bd/orders?page=1&status=,108,0,0
1699722950997,860,Wiew items in my cart,200,OK,Thread Group 1-29,text,true,,83015,399,30,30,https://evaly.com.bd/auth/login?prev=/orders/create,73,0,0
1699722950997,73,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-29,text,true,,352,128,30,30,http://evaly.com.bd/orders/create/,73,0,0
1699722951071,442,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-29,text,true,,41077,127,30,30,https://evaly.com.bd/orders/create,182,0,0
1699722951513,344,Wiew items in my cart-2,200,OK,Thread Group 1-29,text,true,,41586,144,30,30,https://evaly.com.bd/auth/login?prev=/orders/create,83,0,0
1699722950384,1498,Wiew items in my cart,200,OK,Thread Group 1-2,text,true,,83022,399,30,30,https://evaly.com.bd/auth/login?prev=/orders/create,74,0,0
1699722950384,74,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-2,text,true,,352,128,30,30,http://evaly.com.bd/orders/create/,74,0,0
1699722950458,885,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-2,text,true,,41085,127,30,30,https://evaly.com.bd/orders/create,107,0,0
1699722951343,539,Wiew items in my cart-2,200,OK,Thread Group 1-2,text,true,,41585,144,30,30,https://evaly.com.bd/auth/login?prev=/orders/create,106,0,0
1699722951514,413,Wiew items in my cart,200,OK,Thread Group 1-7,text,true,,83023,399,30,30,https://evaly.com.bd/auth/login?prev=/orders/create,74,0,0
1699722951514,74,Wiew items in my cart-0,308,Permanent Redirect,Thread Group 1-7,text,true,,352,128,30,30,http://evaly.com.bd/orders/create/,74,0,0
1699722951588,177,Wiew items in my cart-1,307,Temporary Redirect,Thread Group 1-7,text,true,,41085,127,30,30,https://evaly.com.bd/orders/create,102,0,0
1699722951765,162,Wiew items in my cart-2,200,OK,Thread Group 1-7,text,true,,41586,144,30,30,https://evaly.com.bd/auth/login?prev=/orders/create,87,0,0
1699722941925,10011,Categories,200,OK,Thread Group 1-13,text,true,,660362,249,30,30,https://evaly.com.bd/categories,90,0,0
1699722941925,90,Categories-0,308,Permanent Redirect,Thread Group 1-13,text,true,,349,125,30,30,http://evaly.com.bd/categories/,90,0,0
